date,item_id,item_name,category,brand,price,competitor_price,promo,promo_type,discount_depth,holiday,payday,is_weekend,temperature,stockout,demand
2023-08-19,item_001,Milk 1L,Dairy,FreshFarm,226.73,215.94,0,none,0.0,0,0,1,14.0,0,74
2023-08-20,item_001,Milk 1L,Dairy,FreshFarm,229.44,217.15,0,none,0.0,0,1,1,14.3,0,60
2023-08-21,item_001,Milk 1L,Dairy,FreshFarm,226.34,236.03,0,none,0.0,0,0,0,16.7,0,34
2023-08-22,item_001,Milk 1L,Dairy,FreshFarm,225.48,224.99,0,none,0.0,0,0,0,15.6,0,36
2023-08-23,item_001,Milk 1L,Dairy,FreshFarm,226.57,229.76,0,none,0.0,0,0,0,16.4,0,51
2023-08-24,item_001,Milk 1L,Dairy,FreshFarm,227.36,217.45,0,none,0.0,0,0,0,15.5,0,56
2023-08-25,item_001,Milk 1L,Dairy,FreshFarm,223.35,230.22,0,none,0.0,0,1,0,18.3,0,71
2023-08-26,item_001,Milk 1L,Dairy,FreshFarm,225.35,222.61,0,none,0.0,0,0,1,16.8,0,89
2023-08-27,item_001,Milk 1L,Dairy,FreshFarm,223.48,226.77,0,none,0.0,0,0,1,18.1,0,57
2023-08-28,item_001,Milk 1L,Dairy,FreshFarm,223.36,214.76,0,none,0.0,0,0,0,14.9,0,41
2023-08-29,item_001,Milk 1L,Dairy,FreshFarm,224.85,226.9,0,none,0.0,0,0,0,10.8,0,36
2023-08-30,item_001,Milk 1L,Dairy,FreshFarm,221.94,224.2,0,none,0.0,0,0,0,14.0,0,37
2023-08-31,item_001,Milk 1L,Dairy,FreshFarm,223.11,234.81,0,none,0.0,0,0,0,16.2,0,54
2023-09-01,item_001,Milk 1L,Dairy,FreshFarm,222.51,225.5,0,none,0.0,1,0,0,18.6,0,74
2023-09-02,item_001,Milk 1L,Dairy,FreshFarm,222.07,219.82,0,none,0.0,0,0,1,7.7,0,64
2023-09-03,item_001,Milk 1L,Dairy,FreshFarm,223.62,237.33,0,none,0.0,0,0,1,14.3,0,68
2023-09-04,item_001,Milk 1L,Dairy,FreshFarm,213.04,216.74,1,discount,0.05,0,0,0,14.0,0,61
2023-09-05,item_001,Milk 1L,Dairy,FreshFarm,223.05,234.19,0,none,0.0,0,1,0,14.1,0,50
2023-09-06,item_001,Milk 1L,Dairy,FreshFarm,222.73,231.09,0,none,0.0,0,0,0,13.5,0,38
2023-09-07,item_001,Milk 1L,Dairy,FreshFarm,225.52,231.17,0,none,0.0,0,0,0,14.2,0,55
2023-09-08,item_001,Milk 1L,Dairy,FreshFarm,190.25,224.34,1,bundle,0.15,0,0,0,14.3,0,91
2023-09-09,item_001,Milk 1L,Dairy,FreshFarm,222.42,218.66,0,none,0.0,0,0,1,15.5,0,75
2023-09-10,item_001,Milk 1L,Dairy,FreshFarm,180.44,230.52,1,discount,0.2,0,0,1,13.1,0,91
2023-09-11,item_001,Milk 1L,Dairy,FreshFarm,222.21,223.72,0,none,0.0,0,0,0,11.1,0,29
2023-09-12,item_001,Milk 1L,Dairy,FreshFarm,226.06,212.56,0,none,0.0,0,0,0,11.5,0,27
2023-09-13,item_001,Milk 1L,Dairy,FreshFarm,222.04,212.57,0,none,0.0,0,0,0,6.4,0,36
2023-09-14,item_001,Milk 1L,Dairy,FreshFarm,225.88,219.26,0,none,0.0,0,0,0,6.3,0,52
2023-09-15,item_001,Milk 1L,Dairy,FreshFarm,224.07,222.69,0,none,0.0,0,0,0,16.1,0,74
2023-09-16,item_001,Milk 1L,Dairy,FreshFarm,225.42,225.47,0,none,0.0,0,0,1,7.1,0,66
2023-09-17,item_001,Milk 1L,Dairy,FreshFarm,224.64,212.07,0,none,0.0,0,0,1,7.8,1,4
2023-09-18,item_001,Milk 1L,Dairy,FreshFarm,177.47,217.25,1,bundle,0.2,0,0,0,7.5,0,68
2023-09-19,item_001,Milk 1L,Dairy,FreshFarm,225.35,234.59,0,none,0.0,0,0,0,12.4,0,53
2023-09-20,item_001,Milk 1L,Dairy,FreshFarm,223.55,227.62,0,none,0.0,0,1,0,11.2,0,40
2023-09-21,item_001,Milk 1L,Dairy,FreshFarm,222.03,220.29,0,none,0.0,0,0,0,9.4,0,55
2023-09-22,item_001,Milk 1L,Dairy,FreshFarm,222.05,231.25,0,none,0.0,0,0,0,12.9,0,57
2023-09-23,item_001,Milk 1L,Dairy,FreshFarm,222.78,228.84,0,none,0.0,0,0,1,4.3,0,77
2023-09-24,item_001,Milk 1L,Dairy,FreshFarm,223.59,229.79,0,none,0.0,0,0,1,9.3,0,57
2023-09-25,item_001,Milk 1L,Dairy,FreshFarm,223.01,233.08,0,none,0.0,0,1,0,7.9,0,42
2023-09-26,item_001,Milk 1L,Dairy,FreshFarm,214.83,224.57,1,display,0.05,0,0,0,4.8,0,69
2023-09-27,item_001,Milk 1L,Dairy,FreshFarm,221.89,231.32,0,none,0.0,0,0,0,7.4,0,48
2023-09-28,item_001,Milk 1L,Dairy,FreshFarm,221.82,218.67,0,none,0.0,0,0,0,8.4,0,61
2023-09-29,item_001,Milk 1L,Dairy,FreshFarm,223.17,212.38,0,none,0.0,0,0,0,5.5,0,68
2023-09-30,item_001,Milk 1L,Dairy,FreshFarm,226.04,231.72,0,none,0.0,0,0,1,7.5,0,56
2023-10-01,item_001,Milk 1L,Dairy,FreshFarm,222.45,227.35,0,none,0.0,0,0,1,8.5,0,72
2023-10-02,item_001,Milk 1L,Dairy,FreshFarm,222.98,219.89,0,none,0.0,0,0,0,6.4,0,52
2023-10-03,item_001,Milk 1L,Dairy,FreshFarm,221.85,227.58,0,none,0.0,0,0,0,3.6,0,36
2023-10-04,item_001,Milk 1L,Dairy,FreshFarm,222.16,218.0,0,none,0.0,0,0,0,6.1,0,43
2023-10-05,item_001,Milk 1L,Dairy,FreshFarm,222.75,211.96,0,none,0.0,0,1,0,7.8,0,78
2023-10-06,item_001,Milk 1L,Dairy,FreshFarm,225.0,236.99,0,none,0.0,0,0,0,1.5,0,68
2023-10-07,item_001,Milk 1L,Dairy,FreshFarm,222.67,231.92,0,none,0.0,0,0,1,6.1,0,78
2023-10-08,item_001,Milk 1L,Dairy,FreshFarm,222.92,227.84,0,none,0.0,0,0,1,3.0,0,67
2023-10-09,item_001,Milk 1L,Dairy,FreshFarm,221.55,212.52,0,none,0.0,0,0,0,1.9,0,50
2023-10-10,item_001,Milk 1L,Dairy,FreshFarm,217.61,219.17,0,none,0.0,0,0,0,3.1,0,34
2023-10-11,item_001,Milk 1L,Dairy,FreshFarm,186.25,216.84,1,discount,0.15,0,0,0,6.0,0,67
2023-10-12,item_001,Milk 1L,Dairy,FreshFarm,219.96,215.95,0,none,0.0,0,0,0,1.4,0,67
2023-10-13,item_001,Milk 1L,Dairy,FreshFarm,217.65,207.44,0,none,0.0,0,0,0,5.5,0,80
2023-10-14,item_001,Milk 1L,Dairy,FreshFarm,219.75,226.5,0,none,0.0,0,0,1,2.0,0,63
2023-10-15,item_001,Milk 1L,Dairy,FreshFarm,218.38,222.08,0,none,0.0,0,0,1,2.9,0,49
2023-10-16,item_001,Milk 1L,Dairy,FreshFarm,219.71,217.29,0,none,0.0,0,0,0,5.7,0,45
2023-10-17,item_001,Milk 1L,Dairy,FreshFarm,221.33,220.71,0,none,0.0,0,0,0,2.4,0,22
2023-10-18,item_001,Milk 1L,Dairy,FreshFarm,217.9,232.34,0,none,0.0,0,0,0,1.8,0,31
2023-10-19,item_001,Milk 1L,Dairy,FreshFarm,218.65,224.16,0,none,0.0,0,0,0,5.8,0,49
2023-10-20,item_001,Milk 1L,Dairy,FreshFarm,218.46,216.45,0,none,0.0,0,1,0,8.0,0,48
2023-10-21,item_001,Milk 1L,Dairy,FreshFarm,221.09,222.07,0,none,0.0,0,0,1,5.4,0,69
2023-10-22,item_001,Milk 1L,Dairy,FreshFarm,219.9,216.41,0,none,0.0,0,0,1,6.5,0,74
2023-10-23,item_001,Milk 1L,Dairy,FreshFarm,218.86,227.96,0,none,0.0,0,0,0,1.5,0,40
2023-10-24,item_001,Milk 1L,Dairy,FreshFarm,219.84,216.71,0,none,0.0,0,0,0,4.3,0,29
2023-10-25,item_001,Milk 1L,Dairy,FreshFarm,210.83,218.21,1,bundle,0.05,0,1,0,5.1,0,45
2023-10-26,item_001,Milk 1L,Dairy,FreshFarm,218.45,227.77,0,none,0.0,0,0,0,-3.8,0,64
2023-10-27,item_001,Milk 1L,Dairy,FreshFarm,221.49,224.41,0,none,0.0,0,0,0,0.6,0,66
2023-10-28,item_001,Milk 1L,Dairy,FreshFarm,206.86,216.97,1,discount,0.05,0,0,1,1.3,0,85
2023-10-29,item_001,Milk 1L,Dairy,FreshFarm,219.22,208.88,0,none,0.0,0,0,1,5.9,0,46
2023-10-30,item_001,Milk 1L,Dairy,FreshFarm,220.88,209.73,0,none,0.0,0,0,0,4.1,0,63
2023-10-31,item_001,Milk 1L,Dairy,FreshFarm,220.1,211.67,0,none,0.0,0,0,0,-2.1,0,23
2023-11-01,item_001,Milk 1L,Dairy,FreshFarm,220.43,221.17,0,none,0.0,0,0,0,-0.7,0,27
2023-11-02,item_001,Milk 1L,Dairy,FreshFarm,218.06,221.27,0,none,0.0,0,0,0,5.8,0,54
2023-11-03,item_001,Milk 1L,Dairy,FreshFarm,219.97,213.25,0,none,0.0,0,0,0,1.1,0,61
2023-11-04,item_001,Milk 1L,Dairy,FreshFarm,219.35,231.37,0,none,0.0,1,0,1,3.5,0,80
2023-11-05,item_001,Milk 1L,Dairy,FreshFarm,220.58,219.81,0,none,0.0,0,1,1,-1.3,0,50
2023-11-06,item_001,Milk 1L,Dairy,FreshFarm,219.91,218.23,0,none,0.0,0,0,0,7.0,0,33
2023-11-07,item_001,Milk 1L,Dairy,FreshFarm,175.0,212.32,1,display,0.2,0,0,0,-1.7,0,54
2023-11-08,item_001,Milk 1L,Dairy,FreshFarm,218.02,231.77,0,none,0.0,0,0,0,2.1,0,50
2023-11-09,item_001,Milk 1L,Dairy,FreshFarm,220.93,226.13,0,none,0.0,0,0,0,-1.5,0,62
2023-11-10,item_001,Milk 1L,Dairy,FreshFarm,219.28,230.29,0,none,0.0,0,0,0,4.0,0,65
2023-11-11,item_001,Milk 1L,Dairy,FreshFarm,219.6,223.8,0,none,0.0,0,0,1,-1.1,0,68
2023-11-12,item_001,Milk 1L,Dairy,FreshFarm,218.12,226.83,0,none,0.0,0,0,1,5.7,0,45
2023-11-13,item_001,Milk 1L,Dairy,FreshFarm,220.58,229.93,0,none,0.0,0,0,0,2.1,0,36
2023-11-14,item_001,Milk 1L,Dairy,FreshFarm,220.01,216.08,0,none,0.0,0,0,0,3.4,0,26
2023-11-15,item_001,Milk 1L,Dairy,FreshFarm,219.22,220.01,0,none,0.0,0,0,0,-0.5,0,34
2023-11-16,item_001,Milk 1L,Dairy,FreshFarm,221.34,229.32,0,none,0.0,0,0,0,-1.1,0,45
2023-11-17,item_001,Milk 1L,Dairy,FreshFarm,218.67,209.77,0,none,0.0,0,0,0,2.9,0,53
2023-11-18,item_001,Milk 1L,Dairy,FreshFarm,216.16,213.48,0,none,0.0,0,0,1,-0.8,0,67
2023-11-19,item_001,Milk 1L,Dairy,FreshFarm,216.13,209.97,0,none,0.0,0,0,1,0.2,0,54
2023-11-20,item_001,Milk 1L,Dairy,FreshFarm,218.16,208.72,0,none,0.0,0,1,0,-8.2,0,43
2023-11-21,item_001,Milk 1L,Dairy,FreshFarm,215.62,213.04,0,none,0.0,0,0,0,1.0,0,26
2023-11-22,item_001,Milk 1L,Dairy,FreshFarm,216.93,204.72,0,none,0.0,0,0,0,7.5,0,35
2023-11-23,item_001,Milk 1L,Dairy,FreshFarm,222.28,229.31,0,none,0.0,0,0,0,-0.6,0,59
2023-11-24,item_001,Milk 1L,Dairy,FreshFarm,222.49,219.9,0,none,0.0,0,0,0,-1.1,0,68
2023-11-25,item_001,Milk 1L,Dairy,FreshFarm,220.31,221.9,0,none,0.0,0,1,1,-2.4,0,77
2023-11-26,item_001,Milk 1L,Dairy,FreshFarm,220.01,213.38,0,none,0.0,0,0,1,-4.4,0,47
2023-11-27,item_001,Milk 1L,Dairy,FreshFarm,221.72,207.77,0,none,0.0,0,0,0,1.3,0,37
2023-11-28,item_001,Milk 1L,Dairy,FreshFarm,221.17,228.27,0,none,0.0,0,0,0,1.5,0,24
2023-11-29,item_001,Milk 1L,Dairy,FreshFarm,219.34,212.71,0,none,0.0,0,0,0,0.1,0,41
2023-11-30,item_001,Milk 1L,Dairy,FreshFarm,221.14,224.3,0,none,0.0,0,0,0,-1.1,0,40
2023-12-01,item_001,Milk 1L,Dairy,FreshFarm,219.54,218.81,0,none,0.0,0,0,0,-0.8,0,47
2023-12-02,item_001,Milk 1L,Dairy,FreshFarm,221.5,228.65,0,none,0.0,0,0,1,1.9,0,77
2023-12-03,item_001,Milk 1L,Dairy,FreshFarm,219.43,225.95,0,none,0.0,0,0,1,0.5,0,53
2023-12-04,item_001,Milk 1L,Dairy,FreshFarm,219.42,209.89,0,none,0.0,0,0,0,-3.8,0,34
2023-12-05,item_001,Milk 1L,Dairy,FreshFarm,225.52,234.16,0,none,0.0,0,1,0,1.1,0,28
2023-12-06,item_001,Milk 1L,Dairy,FreshFarm,225.97,219.09,0,none,0.0,0,0,0,1.3,0,21
2023-12-07,item_001,Milk 1L,Dairy,FreshFarm,213.76,225.52,1,display,0.05,0,0,0,2.3,0,70
2023-12-08,item_001,Milk 1L,Dairy,FreshFarm,228.92,232.05,0,none,0.0,0,0,0,-0.2,0,59
2023-12-09,item_001,Milk 1L,Dairy,FreshFarm,229.08,240.38,0,none,0.0,0,0,1,-1.6,0,73
2023-12-10,item_001,Milk 1L,Dairy,FreshFarm,217.96,233.5,1,display,0.05,0,0,1,0.7,0,76
2023-12-11,item_001,Milk 1L,Dairy,FreshFarm,227.6,219.2,0,none,0.0,0,0,0,2.7,0,43
2023-12-12,item_001,Milk 1L,Dairy,FreshFarm,227.12,215.44,0,none,0.0,0,0,0,0.6,0,38
2023-12-13,item_001,Milk 1L,Dairy,FreshFarm,228.58,225.94,0,none,0.0,0,0,0,-0.3,0,40
2023-12-14,item_001,Milk 1L,Dairy,FreshFarm,226.58,215.79,0,none,0.0,0,0,0,-3.4,0,49
2023-12-15,item_001,Milk 1L,Dairy,FreshFarm,227.25,235.15,0,none,0.0,0,0,0,1.7,0,55
2023-12-16,item_001,Milk 1L,Dairy,FreshFarm,226.65,241.67,0,none,0.0,0,0,1,0.1,0,51
2023-12-17,item_001,Milk 1L,Dairy,FreshFarm,227.39,227.78,0,none,0.0,0,0,1,-2.4,0,51
2023-12-18,item_001,Milk 1L,Dairy,FreshFarm,227.71,221.29,0,none,0.0,0,0,0,-2.0,0,36
2023-12-19,item_001,Milk 1L,Dairy,FreshFarm,227.02,224.32,0,none,0.0,0,0,0,-0.9,0,27
2023-12-20,item_001,Milk 1L,Dairy,FreshFarm,228.66,218.87,0,none,0.0,0,1,0,-5.1,0,29
2023-12-21,item_001,Milk 1L,Dairy,FreshFarm,226.61,226.4,0,none,0.0,0,0,0,4.5,0,49
2023-12-22,item_001,Milk 1L,Dairy,FreshFarm,228.81,237.96,0,none,0.0,0,0,0,-4.3,0,62
2023-12-23,item_001,Milk 1L,Dairy,FreshFarm,228.0,238.5,0,none,0.0,0,0,1,-5.8,0,67
2023-12-24,item_001,Milk 1L,Dairy,FreshFarm,227.15,230.49,0,none,0.0,0,0,1,-1.7,0,53
2023-12-25,item_001,Milk 1L,Dairy,FreshFarm,226.99,230.58,0,none,0.0,1,1,0,-2.3,0,36
2023-12-26,item_001,Milk 1L,Dairy,FreshFarm,230.78,230.59,0,none,0.0,0,0,0,-1.5,0,23
2023-12-27,item_001,Milk 1L,Dairy,FreshFarm,229.99,219.72,0,none,0.0,0,0,0,-3.7,0,43
2023-12-28,item_001,Milk 1L,Dairy,FreshFarm,206.97,232.13,1,display,0.1,0,0,0,-2.3,0,68
2023-12-29,item_001,Milk 1L,Dairy,FreshFarm,226.53,222.91,0,none,0.0,0,0,0,-2.3,0,54
2023-12-30,item_001,Milk 1L,Dairy,FreshFarm,228.57,226.71,0,none,0.0,0,0,1,-1.8,0,57
2023-12-31,item_001,Milk 1L,Dairy,FreshFarm,228.68,231.79,0,none,0.0,1,0,1,-0.1,0,44
2024-01-01,item_001,Milk 1L,Dairy,FreshFarm,230.18,219.32,0,none,0.0,1,0,0,-0.2,0,30
2024-01-02,item_001,Milk 1L,Dairy,FreshFarm,228.08,236.9,0,none,0.0,1,0,0,4.3,0,38
2024-01-03,item_001,Milk 1L,Dairy,FreshFarm,230.59,225.54,0,none,0.0,0,0,0,0.4,0,31
2024-01-04,item_001,Milk 1L,Dairy,FreshFarm,237.09,228.44,0,none,0.0,0,0,0,5.0,0,58
2024-01-05,item_001,Milk 1L,Dairy,FreshFarm,237.23,221.24,0,none,0.0,0,1,0,3.3,0,59
2024-01-06,item_001,Milk 1L,Dairy,FreshFarm,234.31,244.49,0,none,0.0,0,0,1,2.4,0,49
2024-01-07,item_001,Milk 1L,Dairy,FreshFarm,237.25,233.55,0,none,0.0,1,0,1,-4.4,0,62
2024-01-08,item_001,Milk 1L,Dairy,FreshFarm,236.95,244.0,0,none,0.0,0,0,0,-2.2,0,49
2024-01-09,item_001,Milk 1L,Dairy,FreshFarm,233.6,226.16,0,none,0.0,0,0,0,-1.8,0,16
2024-01-10,item_001,Milk 1L,Dairy,FreshFarm,235.02,229.41,0,none,0.0,0,0,0,-3.2,0,30
2024-01-11,item_001,Milk 1L,Dairy,FreshFarm,236.15,239.53,0,none,0.0,0,0,0,6.7,0,46
2024-01-12,item_001,Milk 1L,Dairy,FreshFarm,238.16,242.28,0,none,0.0,0,0,0,-2.0,0,50
2024-01-13,item_001,Milk 1L,Dairy,FreshFarm,237.82,244.64,0,none,0.0,0,0,1,-1.6,0,64
2024-01-14,item_001,Milk 1L,Dairy,FreshFarm,242.39,233.14,0,none,0.0,0,0,1,1.2,0,37
2024-01-15,item_001,Milk 1L,Dairy,FreshFarm,238.75,243.35,0,none,0.0,0,0,0,2.9,0,35
2024-01-16,item_001,Milk 1L,Dairy,FreshFarm,239.4,248.87,0,none,0.0,0,0,0,-1.6,0,26
2024-01-17,item_001,Milk 1L,Dairy,FreshFarm,239.49,248.95,0,none,0.0,0,0,0,0.5,0,33
2024-01-18,item_001,Milk 1L,Dairy,FreshFarm,240.95,240.97,0,none,0.0,0,0,0,1.8,0,37
2024-01-19,item_001,Milk 1L,Dairy,FreshFarm,241.1,227.63,0,none,0.0,0,0,0,-0.9,0,70
2024-01-20,item_001,Milk 1L,Dairy,FreshFarm,240.31,237.28,0,none,0.0,0,1,1,3.4,0,64
2024-01-21,item_001,Milk 1L,Dairy,FreshFarm,239.65,245.13,0,none,0.0,0,0,1,0.7,0,45
2024-01-22,item_001,Milk 1L,Dairy,FreshFarm,214.62,250.99,1,discount,0.1,0,0,0,-2.1,0,53
2024-01-23,item_001,Milk 1L,Dairy,FreshFarm,240.71,243.8,0,none,0.0,0,0,0,7.0,0,29
2024-01-24,item_001,Milk 1L,Dairy,FreshFarm,238.37,249.66,0,none,0.0,0,0,0,6.4,0,32
2024-01-25,item_001,Milk 1L,Dairy,FreshFarm,239.99,240.47,0,none,0.0,0,1,0,5.0,0,28
2024-01-26,item_001,Milk 1L,Dairy,FreshFarm,246.49,253.78,0,none,0.0,0,0,0,7.0,0,69
2024-01-27,item_001,Milk 1L,Dairy,FreshFarm,249.43,232.95,0,none,0.0,0,0,1,8.2,0,54
2024-01-28,item_001,Milk 1L,Dairy,FreshFarm,245.64,241.29,0,none,0.0,0,0,1,-3.3,0,47
2024-01-29,item_001,Milk 1L,Dairy,FreshFarm,244.95,243.84,0,none,0.0,0,0,0,6.8,0,33
2024-01-30,item_001,Milk 1L,Dairy,FreshFarm,245.21,239.05,0,none,0.0,0,0,0,2.0,0,28
2024-01-31,item_001,Milk 1L,Dairy,FreshFarm,210.81,255.18,1,display,0.15,0,0,0,6.8,1,5
2024-02-01,item_001,Milk 1L,Dairy,FreshFarm,249.34,240.13,0,none,0.0,0,0,0,3.6,0,38
2024-02-02,item_001,Milk 1L,Dairy,FreshFarm,247.23,240.09,0,none,0.0,0,0,0,4.7,0,50
2024-02-03,item_001,Milk 1L,Dairy,FreshFarm,250.56,256.08,0,none,0.0,0,0,1,10.3,0,55
2024-02-04,item_001,Milk 1L,Dairy,FreshFarm,249.51,256.27,0,none,0.0,0,0,1,1.5,0,40
2024-02-05,item_001,Milk 1L,Dairy,FreshFarm,250.78,241.69,0,none,0.0,0,1,0,1.1,0,26
2024-02-06,item_001,Milk 1L,Dairy,FreshFarm,247.48,250.63,0,none,0.0,0,0,0,6.5,0,34
2024-02-07,item_001,Milk 1L,Dairy,FreshFarm,250.57,249.48,0,none,0.0,0,0,0,4.1,0,40
2024-02-08,item_001,Milk 1L,Dairy,FreshFarm,246.89,247.16,0,none,0.0,0,0,0,3.5,0,48
2024-02-09,item_001,Milk 1L,Dairy,FreshFarm,249.23,240.15,0,none,0.0,0,0,0,9.2,0,61
2024-02-10,item_001,Milk 1L,Dairy,FreshFarm,247.24,263.14,0,none,0.0,0,0,1,7.9,0,67
2024-02-11,item_001,Milk 1L,Dairy,FreshFarm,247.84,237.96,0,none,0.0,0,0,1,4.1,0,46
2024-02-12,item_001,Milk 1L,Dairy,FreshFarm,246.92,252.94,0,none,0.0,0,0,0,7.5,0,41
2024-02-13,item_001,Milk 1L,Dairy,FreshFarm,249.93,258.41,0,none,0.0,0,0,0,10.2,0,22
2024-02-14,item_001,Milk 1L,Dairy,FreshFarm,250.96,238.13,0,none,0.0,1,0,0,7.8,0,46
2024-02-15,item_001,Milk 1L,Dairy,FreshFarm,248.31,259.37,0,none,0.0,0,0,0,10.7,0,58
2024-02-16,item_001,Milk 1L,Dairy,FreshFarm,247.41,247.55,0,none,0.0,0,0,0,7.3,0,66
2024-02-17,item_001,Milk 1L,Dairy,FreshFarm,251.38,248.09,0,none,0.0,0,0,1,1.2,0,67
2024-02-18,item_001,Milk 1L,Dairy,FreshFarm,246.84,243.97,0,none,0.0,0,0,1,4.0,0,55
2024-02-19,item_001,Milk 1L,Dairy,FreshFarm,251.71,241.07,0,none,0.0,0,0,0,6.4,0,19
2024-02-20,item_001,Milk 1L,Dairy,FreshFarm,248.37,248.57,0,none,0.0,0,1,0,7.5,0,29
2024-02-21,item_001,Milk 1L,Dairy,FreshFarm,250.1,237.89,0,none,0.0,0,0,0,3.4,0,26
2024-02-22,item_001,Milk 1L,Dairy,FreshFarm,248.31,249.03,0,none,0.0,0,0,0,6.4,0,51
2024-02-23,item_001,Milk 1L,Dairy,FreshFarm,248.16,257.39,0,none,0.0,1,0,0,11.6,0,66
2024-02-24,item_001,Milk 1L,Dairy,FreshFarm,248.08,241.18,0,none,0.0,0,0,1,13.5,0,60
2024-02-25,item_001,Milk 1L,Dairy,FreshFarm,249.99,262.75,0,none,0.0,0,1,1,12.0,0,76
2024-02-26,item_001,Milk 1L,Dairy,FreshFarm,250.33,257.88,0,none,0.0,0,0,0,11.1,0,33
2024-02-27,item_001,Milk 1L,Dairy,FreshFarm,247.07,250.34,0,none,0.0,0,0,0,12.6,0,19
2024-02-28,item_001,Milk 1L,Dairy,FreshFarm,246.02,236.49,0,none,0.0,0,0,0,10.5,1,4
2024-02-29,item_001,Milk 1L,Dairy,FreshFarm,247.55,254.83,0,none,0.0,0,0,0,8.9,0,42
2024-03-01,item_001,Milk 1L,Dairy,FreshFarm,246.96,237.93,0,none,0.0,0,0,0,9.4,0,64
2024-03-02,item_001,Milk 1L,Dairy,FreshFarm,245.62,240.22,0,none,0.0,0,0,1,11.1,0,62
2024-03-03,item_001,Milk 1L,Dairy,FreshFarm,247.81,258.51,0,none,0.0,0,0,1,14.6,0,47
2024-03-04,item_001,Milk 1L,Dairy,FreshFarm,246.6,256.17,0,none,0.0,0,0,0,10.0,0,33
2024-03-05,item_001,Milk 1L,Dairy,FreshFarm,246.66,244.37,0,none,0.0,0,1,0,14.7,0,29
2024-03-06,item_001,Milk 1L,Dairy,FreshFarm,249.37,233.05,0,none,0.0,0,0,0,12.2,0,33
2024-03-07,item_001,Milk 1L,Dairy,FreshFarm,245.98,246.31,0,none,0.0,0,0,0,12.5,0,43
2024-03-08,item_001,Milk 1L,Dairy,FreshFarm,247.54,234.69,0,none,0.0,1,0,0,4.3,0,56
2024-03-09,item_001,Milk 1L,Dairy,FreshFarm,245.11,246.87,0,none,0.0,0,0,1,13.3,0,77
2024-03-10,item_001,Milk 1L,Dairy,FreshFarm,245.1,236.91,0,none,0.0,0,0,1,9.5,0,55
2024-03-11,item_001,Milk 1L,Dairy,FreshFarm,246.38,238.43,0,none,0.0,0,0,0,11.6,0,38
2024-03-12,item_001,Milk 1L,Dairy,FreshFarm,246.32,236.04,0,none,0.0,0,0,0,4.6,0,36
2024-03-13,item_001,Milk 1L,Dairy,FreshFarm,249.91,256.32,0,none,0.0,0,0,0,15.1,0,45
2024-03-14,item_001,Milk 1L,Dairy,FreshFarm,246.46,252.64,0,none,0.0,0,0,0,16.4,0,51
2024-03-15,item_001,Milk 1L,Dairy,FreshFarm,204.04,268.96,1,bundle,0.2,0,0,0,13.1,0,64
2024-03-16,item_001,Milk 1L,Dairy,FreshFarm,252.83,249.66,0,none,0.0,0,0,1,12.4,0,74
2024-03-17,item_001,Milk 1L,Dairy,FreshFarm,257.15,261.84,0,none,0.0,0,0,1,20.5,0,58
2024-03-18,item_001,Milk 1L,Dairy,FreshFarm,253.64,261.88,0,none,0.0,0,0,0,15.0,0,40
2024-03-19,item_001,Milk 1L,Dairy,FreshFarm,255.41,256.9,0,none,0.0,0,0,0,14.6,0,35
2024-03-20,item_001,Milk 1L,Dairy,FreshFarm,254.34,250.35,0,none,0.0,0,1,0,17.5,0,36
2024-03-21,item_001,Milk 1L,Dairy,FreshFarm,253.86,246.38,0,none,0.0,0,0,0,13.9,0,50
2024-03-22,item_001,Milk 1L,Dairy,FreshFarm,253.25,255.2,0,none,0.0,0,0,0,14.2,0,71
2024-03-23,item_001,Milk 1L,Dairy,FreshFarm,253.88,252.22,0,none,0.0,0,0,1,14.3,0,64
2024-03-24,item_001,Milk 1L,Dairy,FreshFarm,252.56,240.46,0,none,0.0,0,0,1,12.5,0,55
2024-03-25,item_001,Milk 1L,Dairy,FreshFarm,252.87,257.5,0,none,0.0,0,1,0,18.4,0,41
2024-03-26,item_001,Milk 1L,Dairy,FreshFarm,253.09,245.05,0,none,0.0,0,0,0,14.1,0,38
2024-03-27,item_001,Milk 1L,Dairy,FreshFarm,253.16,261.62,0,none,0.0,0,0,0,18.0,0,43
2024-03-28,item_001,Milk 1L,Dairy,FreshFarm,253.75,247.65,0,none,0.0,0,0,0,18.0,0,49
2024-03-29,item_001,Milk 1L,Dairy,FreshFarm,252.35,262.02,0,none,0.0,0,0,0,15.0,0,58
2024-03-30,item_001,Milk 1L,Dairy,FreshFarm,239.76,245.92,1,discount,0.05,0,0,1,11.0,0,92
2024-03-31,item_001,Milk 1L,Dairy,FreshFarm,254.16,266.61,0,none,0.0,0,0,1,16.1,0,42
2024-04-01,item_001,Milk 1L,Dairy,FreshFarm,255.47,261.72,0,none,0.0,0,0,0,13.9,0,36
2024-04-02,item_001,Milk 1L,Dairy,FreshFarm,218.41,264.34,1,bundle,0.15,0,0,0,18.5,0,67
2024-04-03,item_001,Milk 1L,Dairy,FreshFarm,252.38,263.61,0,none,0.0,0,0,0,16.5,0,30
2024-04-04,item_001,Milk 1L,Dairy,FreshFarm,256.97,266.16,0,none,0.0,0,0,0,15.4,0,44
2024-04-05,item_001,Milk 1L,Dairy,FreshFarm,202.75,246.96,1,bundle,0.2,0,1,0,16.5,0,77
